age,gender,education,marital_status,num_dependents,income,employment_type,employment_years,credit_score,existing_loans,monthly_expenses,savings_balance,previous_defaults,has_co_applicant,loan_amount,loan_term_months,property_value,loan_purpose,loan_approved
43,Male,Bachelor,Married,1,37912.0,Salaried,9.0,575.0,0,1625.0,7085.0,0,0,91805.0,180,113378.0,Home,0
31,Male,Master,Single,4,39417.0,Salaried,4.0,533.0,3,2404.0,679.0,0,0,37296.0,36,75366.0,Personal,0
52,Male,Bachelor,Married,0,54731.0,Salaried,13.0,713.0,2,2465.0,648.0,1,0,152889.0,36,344442.0,Home,0
37,Female,Bachelor,Single,2,42696.0,Salaried,2.0,664.0,1,2343.0,1433.0,0,1,73909.0,48,90935.0,Personal,0
39,Male,Master,Married,0,77065.0,Freelancer,5.0,808.0,2,3097.0,2509.0,2,1,41238.0,120,96170.0,Business,0
41,Male,Bachelor,Single,3,38556.0,Salaried,9.0,651.0,1,3056.0,7397.0,0,1,95038.0,48,180359.0,Car,1
39,Male,High School,Single,1,26657.0,Business Owner,2.0,771.0,1,1498.0,242.0,0,0,36841.0,36,79566.0,Car,0
43,Male,High School,Divorced,2,58670.0,Business Owner,2.0,723.0,0,2285.0,312.0,1,1,175846.0,36,358687.0,Car,0
28,Female,Bachelor,Married,1,32817.0,Salaried,0.0,745.0,2,1933.0,10118.0,2,0,61027.0,36,141897.0,Home,0
29,Male,Bachelor,Married,2,72536.0,Self-Employed,0.0,714.0,4,3116.0,8708.0,0,0,85294.0,48,92935.0,Business,0
23,Male,PhD,Married,1,49205.0,Self-Employed,0.0,716.0,2,2853.0,464.0,0,0,117103.0,24,290453.0,Car,0
39,Male,Bachelor,Married,2,68009.0,Self-Employed,9.0,496.0,2,2377.0,21765.0,0,0,81293.0,360,188608.0,Business,0
42,Male,Bachelor,Married,1,29520.0,Salaried,6.0,661.0,1,1570.0,86.0,0,0,16584.0,360,17661.0,Personal,0
39,Male,High School,Married,3,52664.0,Salaried,8.0,626.0,1,2891.0,12019.0,0,0,39027.0,240,53806.0,Home,1
51,Female,High School,Divorced,2,29373.0,Salaried,14.0,781.0,2,2253.0,9094.0,0,0,62946.0,240,113488.0,Education,1
34,Male,Master,Single,0,26630.0,Salaried,11.0,599.0,2,1185.0,14916.0,1,0,27567.0,48,62974.0,Home,0
41,Male,High School,Divorced,1,31870.0,Business Owner,2.0,657.0,2,1349.0,305.0,0,0,34880.0,48,51220.0,Home,0
24,Male,Bachelor,Married,2,37337.0,Salaried,3.0,,0,2071.0,2042.0,1,0,32570.0,48,35003.0,Home,0
31,Male,Master,Married,1,91340.0,Salaried,6.0,704.0,3,3396.0,,1,0,104216.0,12,226128.0,Home,0
41,Female,Bachelor,Single,1,31319.0,Self-Employed,2.0,693.0,1,1339.0,15102.0,1,0,75159.0,36,124085.0,Education,0
43,Female,Master,Married,3,22064.0,Salaried,11.0,768.0,4,1926.0,3455.0,0,0,39370.0,60,84311.0,Home,1
32,Female,Bachelor,Married,1,44498.0,Salaried,3.0,700.0,2,2570.0,2901.0,0,0,46279.0,360,68877.0,Personal,1
34,Male,Bachelor,Divorced,1,,Self-Employed,1.0,636.0,1,2458.0,886.0,0,0,55655.0,360,124006.0,Car,0
21,Male,Master,Divorced,2,38329.0,Self-Employed,0.0,576.0,2,2025.0,1586.0,1,0,55407.0,180,85410.0,Business,0
31,Female,Master,Divorced,1,38440.0,Salaried,6.0,718.0,1,1914.0,2312.0,0,0,114968.0,60,197127.0,Car,0
43,Female,High School,Single,1,67886.0,Self-Employed,10.0,618.0,0,2940.0,23665.0,0,0,63460.0,36,152682.0,Car,0
40,Male,High School,Divorced,2,68552.0,Salaried,6.0,660.0,2,3685.0,11511.0,0,1,171874.0,48,,Home,0
40,Male,High School,Married,0,65651.0,Self-Employed,,766.0,0,2946.0,2283.0,0,0,174907.0,360,327651.0,Personal,1
35,Male,Bachelor,Divorced,0,27123.0,Freelancer,5.0,662.0,2,1151.0,478.0,0,0,78337.0,240,173967.0,Business,0
35,Male,PhD,Single,0,207580.0,Salaried,5.0,644.0,2,8848.0,23516.0,1,1,417649.0,60,850744.0,Home,1
28,Male,Bachelor,Married,1,82919.0,Salaried,4.0,657.0,3,4319.0,,1,0,62211.0,240,102014.0,Personal,0
41,Male,Bachelor,Divorced,3,63482.0,Freelancer,9.0,659.0,0,3787.0,18192.0,2,0,35418.0,180,78052.0,Personal,0
39,Female,Master,Divorced,1,23279.0,Business Owner,8.0,600.0,1,1331.0,365.0,0,0,37415.0,48,64310.0,Car,0
39,Male,Bachelor,Married,2,78736.0,Business Owner,7.0,814.0,1,2995.0,2719.0,1,0,108405.0,60,213103.0,Car,1
29,Male,Bachelor,Married,0,38155.0,Self-Employed,5.0,636.0,2,1591.0,6144.0,0,0,101325.0,60,152359.0,Home,0
21,Male,PhD,Single,1,44483.0,Self-Employed,1.0,,1,1888.0,1017.0,0,1,88637.0,12,96277.0,Business,0
45,Female,Master,Married,3,17981.0,Self-Employed,4.0,598.0,1,2161.0,1566.0,0,0,46894.0,48,61283.0,Education,0
30,Male,Master,Married,3,26350.0,Business Owner,2.0,723.0,2,2000.0,1824.0,0,0,50755.0,12,86346.0,Car,0
26,Female,Bachelor,Single,1,51883.0,Freelancer,2.0,693.0,0,2641.0,1141.0,0,1,55436.0,240,129767.0,Business,1
41,Male,Master,Single,0,81073.0,Salaried,13.0,682.0,0,3788.0,36961.0,1,0,80987.0,60,,Home,1
31,Female,High School,Single,2,58684.0,Salaried,2.0,693.0,3,3609.0,3201.0,0,1,87336.0,48,128808.0,Personal,1
45,Male,Bachelor,Married,1,67874.0,Salaried,3.0,713.0,0,2981.0,1329.0,0,0,38909.0,24,58177.0,Home,0
41,Male,PhD,Single,0,47458.0,Salaried,7.0,661.0,2,2247.0,11191.0,0,0,82731.0,12,179318.0,Personal,0
41,Male,Bachelor,Married,2,40000.0,Business Owner,3.0,665.0,0,2708.0,26637.0,1,0,47260.0,36,85804.0,Education,0
21,Male,Master,Married,3,56638.0,Salaried,,,3,2393.0,3656.0,0,0,34785.0,48,56488.0,Education,0
47,Male,Bachelor,Married,1,73917.0,Salaried,9.0,588.0,3,2211.0,1246.0,0,0,124657.0,60,136375.0,Education,0
37,Female,High School,Married,1,41769.0,Business Owner,,576.0,1,1546.0,314.0,0,0,87819.0,48,215657.0,Car,0
31,Male,Master,Married,2,89780.0,Salaried,0.0,694.0,2,4096.0,4622.0,0,0,67497.0,60,149218.0,Business,1
36,Male,High School,Married,0,44022.0,Salaried,9.0,519.0,0,,100868.0,0,0,88986.0,120,96500.0,Home,0
21,Male,Bachelor,Married,0,30027.0,Salaried,0.0,545.0,1,1273.0,3767.0,0,0,85797.0,12,91770.0,Business,0
39,Female,High School,Married,0,41452.0,Self-Employed,13.0,824.0,0,1909.0,843.0,0,0,59746.0,60,82388.0,Car,1
24,Female,PhD,Divorced,4,43935.0,Salaried,0.0,803.0,4,2672.0,1874.0,2,1,129797.0,36,139696.0,Car,0
21,Female,Bachelor,Single,0,39993.0,Self-Employed,0.0,634.0,1,1856.0,667.0,1,0,98177.0,180,207307.0,Education,0
21,Male,High School,Single,1,92997.0,Salaried,0.0,,2,2837.0,8313.0,0,0,48734.0,48,63725.0,Home,1
46,Female,High School,Married,1,62325.0,Self-Employed,16.0,762.0,0,3383.0,343.0,1,0,178432.0,36,414306.0,Car,0
28,Female,PhD,Married,2,20373.0,Salaried,0.0,717.0,1,1802.0,2039.0,1,0,36162.0,180,69272.0,Education,0
50,Female,Master,Married,0,89739.0,Freelancer,8.0,673.0,0,3807.0,5219.0,0,1,179604.0,180,310432.0,Car,1
29,Male,Master,Single,2,12447.0,Salaried,3.0,730.0,1,1011.0,7655.0,0,0,25180.0,60,29414.0,Car,0
21,Male,Bachelor,Married,2,143704.0,Salaried,0.0,743.0,1,4910.0,17949.0,0,1,212377.0,36,,Education,0
23,Male,Bachelor,Single,0,42461.0,Self-Employed,3.0,731.0,0,1887.0,10714.0,1,0,68375.0,60,80804.0,Education,0
47,Male,High School,Married,2,44587.0,Salaried,11.0,556.0,1,2341.0,7770.0,1,1,80116.0,48,105566.0,Car,0
33,Female,Bachelor,Single,3,40435.0,Salaried,9.0,842.0,4,2901.0,3191.0,0,1,117828.0,24,,Education,0
29,Male,High School,Married,1,59432.0,Freelancer,3.0,850.0,0,2662.0,8218.0,1,1,62173.0,48,92104.0,Personal,1
36,Male,PhD,Divorced,2,49014.0,Salaried,0.0,527.0,1,2650.0,,0,1,136578.0,240,302958.0,Home,0
40,Female,Master,Married,2,38979.0,Self-Employed,15.0,720.0,1,2431.0,387.0,1,0,114584.0,60,139765.0,Business,0
46,Female,Bachelor,Married,1,80172.0,Salaried,12.0,843.0,2,3819.0,,0,1,125239.0,24,181472.0,Home,1
49,Male,High School,Married,0,65042.0,Freelancer,7.0,760.0,4,2949.0,2760.0,0,1,72714.0,240,,Education,1
31,Female,Master,Divorced,0,25798.0,Business Owner,0.0,761.0,1,1104.0,17725.0,1,1,42686.0,180,81989.0,Business,0
21,Male,High School,Married,3,70993.0,Salaried,0.0,,0,3445.0,1232.0,3,0,53524.0,60,,Home,0
30,Female,High School,Single,1,54151.0,Self-Employed,4.0,743.0,0,2939.0,404.0,0,1,138277.0,36,265622.0,Personal,0
37,Female,High School,Married,1,31724.0,Salaried,10.0,699.0,0,1538.0,6171.0,0,1,40823.0,24,52080.0,Home,0
25,Male,Bachelor,Married,0,72843.0,Business Owner,2.0,742.0,0,2668.0,116.0,0,0,91826.0,180,178243.0,Car,0
25,Female,Master,Single,1,38510.0,Salaried,0.0,597.0,2,1847.0,9056.0,0,0,84086.0,120,183545.0,Education,0
38,Female,Bachelor,Single,4,37296.0,Self-Employed,3.0,594.0,0,2803.0,9127.0,1,0,70983.0,240,73446.0,Education,0
34,Male,High School,Divorced,2,43284.0,Self-Employed,4.0,668.0,3,2825.0,1507.0,0,1,85028.0,120,204419.0,Home,1
35,Male,Bachelor,Divorced,0,14558.0,Salaried,4.0,649.0,0,517.0,,0,1,24912.0,36,,Home,0
27,Female,Master,Married,1,32020.0,Salaried,,667.0,0,1887.0,375.0,0,1,52085.0,60,126298.0,Car,0
32,Male,High School,Divorced,0,,Salaried,0.0,641.0,1,3081.0,1315.0,0,0,90280.0,48,126121.0,Home,0
25,Male,High School,Married,0,48474.0,Freelancer,0.0,663.0,1,1547.0,3868.0,2,0,58505.0,240,140850.0,Car,0
43,Female,PhD,Single,0,21914.0,Salaried,12.0,626.0,0,600.0,3056.0,0,1,65406.0,36,109904.0,Personal,0
45,Female,PhD,Single,0,,Self-Employed,16.0,676.0,1,3123.0,2270.0,0,0,101734.0,60,,Education,0
21,Male,PhD,Single,0,42222.0,Salaried,0.0,566.0,3,1233.0,1234.0,0,0,74624.0,60,157152.0,Home,0
25,Male,Master,Single,1,26614.0,Salaried,4.0,721.0,0,974.0,2064.0,0,0,39730.0,120,81130.0,Personal,1
21,Male,High School,Single,0,147710.0,Self-Employed,0.0,700.0,1,5178.0,26424.0,0,1,342052.0,120,815023.0,Car,1
28,Male,High School,Married,1,28952.0,Business Owner,7.0,579.0,0,1312.0,1896.0,2,1,27057.0,120,39394.0,Home,0
34,Male,Bachelor,Married,0,76095.0,Self-Employed,7.0,786.0,0,2321.0,8219.0,1,0,47948.0,48,93203.0,Personal,0
21,Female,Bachelor,Divorced,1,28362.0,Freelancer,2.0,613.0,1,1315.0,1193.0,2,0,83245.0,60,203126.0,Business,0
25,Male,PhD,Married,1,52465.0,Self-Employed,,775.0,4,2708.0,184.0,0,0,96485.0,24,222740.0,Personal,0
24,Male,Master,Divorced,3,31222.0,Self-Employed,3.0,706.0,3,2390.0,6537.0,0,1,58590.0,60,130861.0,Business,1
37,Male,Master,Married,1,26379.0,Salaried,11.0,760.0,0,1078.0,46.0,0,0,43979.0,120,101943.0,Home,1
35,Female,High School,Divorced,1,54099.0,Business Owner,8.0,694.0,1,2311.0,,0,0,33797.0,180,76598.0,Education,1
27,Male,PhD,Married,1,60032.0,Self-Employed,4.0,725.0,4,,,1,0,131572.0,24,206399.0,Home,0
36,Male,Master,Single,3,86883.0,Self-Employed,0.0,759.0,1,4456.0,1841.0,0,0,166350.0,120,170229.0,Business,0
29,Male,High School,Divorced,0,,Self-Employed,2.0,832.0,2,1623.0,3046.0,0,0,41270.0,48,102408.0,Home,0
32,Female,Master,Married,2,126456.0,Salaried,4.0,765.0,2,4608.0,55709.0,0,0,228737.0,48,,Business,1
51,Female,Bachelor,Married,3,47650.0,Salaried,4.0,715.0,1,3347.0,250.0,0,0,51652.0,60,69149.0,Car,0
48,Male,High School,Single,1,65080.0,Salaried,21.0,572.0,0,3527.0,,0,0,136680.0,24,290033.0,Personal,0
22,Male,Master,Married,4,,Freelancer,1.0,486.0,3,2640.0,118.0,1,0,53926.0,36,83416.0,Business,0
43,Male,Master,Divorced,1,36060.0,Salaried,7.0,669.0,1,1405.0,1364.0,0,0,44771.0,24,,Home,0
43,Male,High School,Single,1,63566.0,Salaried,7.0,622.0,1,2786.0,1237.0,1,0,46737.0,360,,Personal,0
23,Male,Bachelor,Divorced,2,46999.0,Business Owner,1.0,625.0,1,2844.0,285.0,0,0,117252.0,36,119127.0,Business,0
43,Male,PhD,Single,3,,Self-Employed,13.0,673.0,2,3119.0,21825.0,0,1,112592.0,120,277506.0,Education,1
50,Male,Master,Married,0,32589.0,Salaried,6.0,733.0,1,926.0,2869.0,0,1,65519.0,24,158194.0,Personal,0
23,Male,Master,Single,1,52102.0,Freelancer,0.0,630.0,1,2658.0,23203.0,0,0,103946.0,120,227139.0,Car,0
25,Male,High School,Married,1,52014.0,Salaried,0.0,751.0,1,2528.0,886.0,0,0,119533.0,240,129114.0,Car,0
45,Female,High School,Single,1,23092.0,Self-Employed,0.0,682.0,1,996.0,6617.0,0,1,24731.0,60,27508.0,Home,0
37,Male,Bachelor,Married,3,67594.0,Self-Employed,9.0,683.0,1,4041.0,7869.0,0,0,102531.0,120,202233.0,Personal,1
40,Male,High School,Single,1,20951.0,Salaried,5.0,829.0,2,,166.0,2,0,22077.0,120,,Home,0
38,Male,High School,Single,2,53751.0,Salaried,10.0,694.0,2,2489.0,623.0,0,1,36434.0,120,39390.0,Home,1
38,Female,High School,Married,0,100737.0,Salaried,7.0,675.0,1,2526.0,1120.0,1,1,278712.0,24,514358.0,Education,0
21,Female,Bachelor,Single,0,58557.0,Salaried,0.0,,2,2887.0,4992.0,0,0,36104.0,240,73963.0,Car,0
45,Male,Bachelor,Single,1,68675.0,Salaried,14.0,823.0,1,3298.0,5590.0,1,0,42250.0,60,52618.0,Education,1
46,Male,Master,Single,1,31297.0,Business Owner,13.0,676.0,1,1373.0,17007.0,0,0,40843.0,36,51600.0,Education,0
32,Male,High School,Married,3,118720.0,Salaried,3.0,715.0,2,,1638.0,0,1,153971.0,48,369075.0,Car,1
34,Male,Bachelor,Married,2,97573.0,Business Owner,5.0,671.0,3,4701.0,11445.0,1,1,58473.0,180,,Home,0
21,Male,High School,Single,1,,Self-Employed,0.0,671.0,0,1589.0,2551.0,1,1,77754.0,120,,Education,0
40,Female,Bachelor,Single,2,32862.0,Self-Employed,12.0,640.0,2,1845.0,589.0,1,0,26071.0,36,27853.0,Car,0
40,Male,High School,Married,0,91796.0,Salaried,9.0,635.0,5,2744.0,16305.0,1,1,66187.0,120,69849.0,Home,0
34,Female,PhD,Single,1,102288.0,Salaried,2.0,815.0,0,3131.0,3596.0,0,1,73481.0,60,101937.0,Personal,1
46,Male,Master,Divorced,1,26046.0,Self-Employed,,635.0,1,1731.0,1851.0,1,1,54977.0,120,106103.0,Home,1
31,Female,Bachelor,Married,0,25225.0,Business Owner,4.0,556.0,1,1182.0,1755.0,0,0,23283.0,180,44416.0,Home,0
40,Female,High School,Married,1,38777.0,Salaried,11.0,690.0,2,1905.0,879.0,0,0,75463.0,48,100986.0,Home,1
24,Male,Bachelor,Single,1,16555.0,Self-Employed,0.0,761.0,0,,1719.0,0,0,16592.0,48,35073.0,Education,1
34,Male,Master,Married,1,49489.0,Salaried,7.0,779.0,1,1977.0,6709.0,0,0,128243.0,60,216958.0,Business,0
33,Male,High School,Married,0,88687.0,Self-Employed,,584.0,2,3536.0,26532.0,0,0,85818.0,180,188718.0,Personal,1
37,Male,Bachelor,Married,1,23877.0,Self-Employed,7.0,769.0,1,1265.0,828.0,1,1,37594.0,120,,Home,0
31,Male,Master,Married,1,52237.0,Freelancer,1.0,844.0,3,2549.0,2203.0,0,1,98260.0,12,133240.0,Car,0
33,Female,Master,Married,3,31150.0,Salaried,7.0,625.0,0,1918.0,304.0,0,1,84120.0,360,140688.0,Car,0
43,Male,Master,Married,2,111298.0,Salaried,6.0,666.0,2,5462.0,2890.0,2,0,115502.0,12,124717.0,Business,0
30,Female,Master,Single,1,31337.0,Self-Employed,6.0,581.0,2,1737.0,563.0,0,0,64277.0,240,137812.0,Personal,0
21,Male,PhD,Married,2,,Business Owner,0.0,828.0,1,3483.0,8697.0,2,0,60550.0,360,89848.0,Business,0
52,Female,Bachelor,Single,1,30907.0,Salaried,2.0,560.0,2,1813.0,5363.0,0,0,75359.0,36,148971.0,Education,0
48,Male,Bachelor,Married,1,72084.0,Salaried,16.0,648.0,1,3495.0,19184.0,0,0,131031.0,180,205944.0,Home,1
22,Female,Master,Married,1,47261.0,Salaried,2.0,742.0,1,1786.0,15496.0,1,1,135290.0,60,164217.0,Business,0
41,Male,Master,Married,0,45746.0,Salaried,7.0,625.0,3,1958.0,,0,0,111548.0,48,112729.0,Home,0
29,Male,PhD,Married,1,33015.0,Freelancer,4.0,600.0,1,1216.0,1791.0,0,0,49588.0,24,97219.0,Personal,0
37,Female,High School,Single,2,48973.0,Salaried,10.0,,1,2830.0,289.0,0,1,75391.0,60,181051.0,Education,1
37,Male,Bachelor,Single,1,39329.0,Freelancer,3.0,850.0,2,1844.0,4464.0,2,0,20302.0,120,47817.0,Business,0
32,Female,Bachelor,Married,0,29513.0,Self-Employed,2.0,659.0,2,1364.0,419.0,0,1,76592.0,60,184648.0,Home,0
27,Female,Bachelor,Divorced,0,87015.0,Self-Employed,0.0,663.0,0,3158.0,3422.0,0,1,218714.0,36,444453.0,Education,0
28,Male,High School,Married,1,64457.0,Salaried,2.0,590.0,0,2744.0,3054.0,0,1,123846.0,60,203569.0,Home,0
25,Male,Master,Single,3,67630.0,Business Owner,2.0,710.0,1,4013.0,990.0,1,0,97289.0,240,174112.0,Education,0
26,Female,High School,Divorced,2,34258.0,Salaried,1.0,750.0,4,2121.0,,0,0,86067.0,240,,Home,0
34,Male,Master,Divorced,2,44667.0,Self-Employed,8.0,631.0,2,1737.0,2775.0,0,0,90480.0,36,131027.0,Home,0
27,Female,Master,Married,0,36797.0,Freelancer,2.0,722.0,3,1366.0,,0,0,35861.0,60,46166.0,Personal,0
41,Female,Bachelor,Married,0,49320.0,Self-Employed,3.0,632.0,0,1431.0,2003.0,0,0,54535.0,120,60086.0,Home,0
49,Male,Bachelor,Married,1,67568.0,Salaried,5.0,528.0,0,2394.0,,1,0,136094.0,60,233408.0,Business,0
29,Male,Bachelor,Married,1,48284.0,Business Owner,7.0,716.0,0,2260.0,,3,0,105990.0,120,120550.0,Car,0
37,Female,Master,Divorced,2,28033.0,Salaried,2.0,845.0,1,1730.0,,1,0,21955.0,120,37112.0,Car,1
39,Male,Master,Single,0,71702.0,Business Owner,4.0,584.0,4,1812.0,,0,1,186370.0,48,413596.0,Car,0
39,Male,Master,Married,1,49846.0,Salaried,6.0,694.0,0,2428.0,2817.0,0,0,87654.0,36,107773.0,Home,0
35,Male,PhD,Married,1,23851.0,Salaried,0.0,784.0,0,1386.0,,2,0,23842.0,48,28153.0,Business,0
42,Male,Bachelor,Divorced,0,16854.0,Salaried,4.0,671.0,0,801.0,,3,0,32252.0,24,44125.0,Business,0
39,Male,PhD,Divorced,1,56894.0,Salaried,4.0,565.0,2,2526.0,555.0,0,0,153085.0,180,172201.0,Home,0
22,Male,Master,Divorced,1,32378.0,Salaried,3.0,683.0,5,2011.0,2453.0,0,0,20649.0,180,31940.0,Home,1
43,Female,Master,Married,3,,Salaried,10.0,799.0,1,3066.0,1516.0,0,0,54400.0,360,104081.0,Home,1
43,Male,High School,Married,0,33262.0,Business Owner,10.0,639.0,0,1153.0,251.0,0,1,63466.0,240,,Personal,1
27,Male,PhD,Married,3,,Freelancer,1.0,698.0,0,3224.0,,1,0,26440.0,24,,Car,0
35,Female,Bachelor,Married,2,34485.0,Salaried,3.0,595.0,3,2444.0,730.0,0,0,32741.0,60,38646.0,Personal,0
41,Female,Master,Single,0,100051.0,Salaried,3.0,672.0,1,3370.0,2865.0,0,0,109236.0,180,164997.0,Personal,0
32,Female,High School,Married,2,67012.0,Self-Employed,0.0,710.0,2,3161.0,11636.0,0,1,181616.0,240,295202.0,Personal,1
45,Male,Bachelor,Divorced,2,96148.0,Salaried,11.0,690.0,1,4728.0,2377.0,1,0,174077.0,36,294110.0,Education,0
58,Female,Bachelor,Single,2,42171.0,Freelancer,3.0,645.0,4,2437.0,,0,0,87735.0,360,96775.0,Home,1
27,Male,Bachelor,Single,0,73952.0,Self-Employed,1.0,715.0,1,2823.0,5758.0,0,0,37543.0,60,41159.0,Education,1
21,Male,High School,Married,1,,Self-Employed,0.0,733.0,3,2881.0,8020.0,0,0,75276.0,60,84812.0,Car,0
38,Male,Master,Married,2,,Self-Employed,8.0,738.0,0,3096.0,33481.0,0,1,165371.0,48,,Personal,1
42,Male,High School,Divorced,2,47274.0,Self-Employed,5.0,656.0,3,2851.0,329.0,0,1,122781.0,36,122861.0,Home,1
32,Female,Bachelor,Single,2,20717.0,Salaried,2.0,630.0,0,1941.0,476.0,1,0,20440.0,60,29696.0,Education,0
49,Male,High School,Single,1,18046.0,Salaried,,837.0,1,892.0,690.0,0,0,11967.0,24,19351.0,Home,1
21,Female,Bachelor,Married,0,95955.0,Salaried,1.0,691.0,1,2907.0,30583.0,0,0,245847.0,240,448193.0,Personal,0
41,Female,Bachelor,Single,0,52930.0,Self-Employed,12.0,659.0,2,1803.0,2831.0,1,0,54524.0,12,56761.0,Car,0
28,Female,Bachelor,Single,1,54699.0,Self-Employed,4.0,561.0,1,1705.0,3613.0,0,0,121818.0,240,203133.0,Business,0
52,Male,Bachelor,Single,0,103241.0,Freelancer,,605.0,2,4027.0,22103.0,0,1,75246.0,240,,Car,1
54,Female,Master,Single,1,18244.0,Salaried,11.0,,2,1037.0,3800.0,0,0,39795.0,48,84639.0,Home,0
27,Male,High School,Single,0,40974.0,Salaried,3.0,715.0,1,1864.0,,0,0,63843.0,12,94595.0,Home,0
29,Male,High School,Divorced,1,43563.0,Salaried,0.0,651.0,1,1605.0,273.0,1,1,122850.0,240,219822.0,Business,0
43,Female,High School,Single,1,60392.0,Self-Employed,8.0,681.0,3,2415.0,1431.0,0,0,60455.0,240,123806.0,Car,0
31,Male,PhD,Married,2,34671.0,Freelancer,2.0,565.0,0,2514.0,1098.0,0,0,23154.0,120,28519.0,Personal,0
34,Male,Bachelor,Divorced,3,26884.0,Freelancer,3.0,792.0,0,2285.0,450.0,0,0,49300.0,24,,Car,1
35,Female,Bachelor,Married,2,22749.0,Business Owner,2.0,621.0,0,1565.0,2400.0,0,1,63561.0,60,122568.0,Home,0
21,Male,High School,Married,0,87091.0,Business Owner,0.0,698.0,2,2202.0,13715.0,0,0,87859.0,360,184989.0,Education,1
34,Female,Bachelor,Married,3,28744.0,Freelancer,5.0,637.0,2,2293.0,111.0,1,0,74364.0,24,,Car,0
28,Male,High School,Married,0,37197.0,Salaried,3.0,654.0,4,1058.0,5583.0,0,0,50157.0,60,102478.0,Car,1
30,Male,High School,Divorced,0,67322.0,Salaried,2.0,616.0,2,2655.0,1375.0,0,0,50324.0,240,,Personal,0
49,Male,Bachelor,Married,1,34562.0,Salaried,13.0,703.0,1,1424.0,2055.0,0,0,68244.0,120,134176.0,Home,0
22,Male,Bachelor,Divorced,1,20900.0,Business Owner,1.0,601.0,0,,305.0,0,0,37721.0,48,90718.0,Home,0
43,Male,High School,Married,0,22228.0,Salaried,8.0,705.0,1,643.0,4171.0,0,1,57703.0,240,104099.0,Education,1
32,Female,Master,Single,2,40500.0,Salaried,6.0,670.0,1,,,0,1,30672.0,60,33292.0,Home,0
32,Male,PhD,Divorced,1,62859.0,Business Owner,4.0,730.0,4,2930.0,3363.0,1,1,132829.0,240,245435.0,Personal,1
42,Female,Bachelor,Married,0,37660.0,Salaried,11.0,738.0,1,1068.0,5176.0,0,0,77242.0,120,151323.0,Education,1
38,Male,Bachelor,Divorced,3,60792.0,Self-Employed,6.0,654.0,1,2924.0,,0,0,181605.0,48,274437.0,Home,0
40,Male,PhD,Single,1,21885.0,Freelancer,0.0,709.0,1,1120.0,358.0,0,0,28891.0,240,49379.0,Home,0
44,Female,Master,Married,0,19241.0,Freelancer,6.0,644.0,1,575.0,,0,1,11765.0,240,25362.0,Home,0
31,Female,Bachelor,Divorced,0,128598.0,Freelancer,0.0,785.0,1,3241.0,,0,1,196505.0,48,408388.0,Business,1
28,Male,Master,Single,1,90797.0,Freelancer,3.0,651.0,1,3120.0,13955.0,0,0,150821.0,36,191001.0,Car,0
24,Female,High School,Divorced,0,61203.0,Self-Employed,0.0,,1,1859.0,2558.0,0,1,87053.0,360,118123.0,Business,0
26,Female,Bachelor,Divorced,1,29960.0,Salaried,5.0,642.0,3,1696.0,1154.0,0,0,62201.0,60,115443.0,Home,0
64,Male,Bachelor,Divorced,0,43520.0,Self-Employed,18.0,621.0,1,2024.0,1634.0,1,0,50683.0,360,80360.0,Car,0
47,Female,High School,Married,0,41632.0,Freelancer,8.0,842.0,1,1288.0,285.0,0,0,39877.0,36,84767.0,Business,1
21,Male,Bachelor,Married,0,94577.0,Salaried,0.0,,1,2891.0,20943.0,3,0,154342.0,24,177792.0,Personal,0
21,Female,High School,Divorced,2,50963.0,Salaried,0.0,685.0,0,2684.0,16897.0,1,0,118101.0,12,175780.0,Home,0
39,Female,Master,Married,0,,Salaried,,641.0,2,1588.0,31722.0,0,0,147893.0,48,229451.0,Car,0
40,Female,Bachelor,Married,2,38317.0,Self-Employed,6.0,769.0,1,2427.0,4215.0,0,0,82736.0,60,136182.0,Home,0
40,Male,Bachelor,Divorced,1,72862.0,Salaried,9.0,,2,2618.0,,0,0,105168.0,36,226057.0,Home,0
32,Male,High School,Married,2,57020.0,Freelancer,4.0,689.0,2,2435.0,175.0,0,0,134941.0,60,138683.0,Car,0
33,Female,High School,Divorced,1,42595.0,Salaried,2.0,850.0,2,2015.0,3875.0,0,0,41408.0,24,50389.0,Business,0
38,Male,Bachelor,Single,0,33808.0,Salaried,10.0,603.0,1,1299.0,678.0,0,1,80462.0,360,146986.0,Car,0
35,Male,PhD,Single,2,46314.0,Salaried,8.0,723.0,1,2843.0,1534.0,0,0,78837.0,48,,Personal,1
21,Female,High School,Married,1,24287.0,Self-Employed,0.0,703.0,0,1482.0,1032.0,0,0,28586.0,360,69384.0,Home,1
32,Male,Bachelor,Married,0,48046.0,Salaried,3.0,722.0,0,1589.0,4213.0,1,0,107173.0,60,116150.0,Car,0
26,Male,Master,Married,2,51249.0,Salaried,4.0,657.0,1,2480.0,1367.0,0,0,78976.0,60,114102.0,Home,0
36,Male,High School,Single,3,14731.0,Business Owner,4.0,632.0,2,1415.0,2527.0,1,0,30200.0,24,65437.0,Home,0
64,Male,Master,Divorced,1,,Freelancer,13.0,698.0,3,2089.0,834.0,0,0,94329.0,24,230355.0,Personal,0
38,Female,Bachelor,Single,0,23145.0,Business Owner,14.0,643.0,1,928.0,885.0,2,0,34324.0,60,85513.0,Home,0
